Epoch,D_Loss,G_Loss,R_Loss,D_Real_Accuracy,D_Fake_Accuracy
54,0.16967115119883888,0.06313102064948332,4.73608105925163e-05,0.7925281963850322,0.4659304524722852
55,0.16265164237273366,0.06218712423977099,4.629129513264879e-05,0.8016917329085501,0.44619361036702204
56,0.15717729141837672,0.06302205473184586,4.200642218309344e-05,0.8007518805955586,0.3890977446970187
57,0.16029322853213862,0.06225958446923055,4.712425978045518e-05,0.7911184210526315,0.40484022623614263
58,0.15765968043553202,0.06176570234330077,4.286788053401611e-05,0.7901785750138132,0.3999060157098268
59,0.16159171022866903,0.06260804184957554,4.394843314290292e-05,0.7974624069113481,0.43209586645427506
60,0.1608491085077587,0.062153087046585585,4.710873700356675e-05,0.7720864697506553,0.4024906032963803
61,0.1667284573379316,0.0631614401936531,3.6639113539805344e-05,0.7617481209729847,0.4419642875069066
62,0.16167665233737544,0.06192352367859138,3.633557916098078e-05,0.7612781963850322,0.42058270855953817
63,0.15681587394915128,0.063138276926781,3.658357007608222e-05,0.7753759434348658,0.3999060157098268
64,0.16040216621599698,0.062045126957328695,3.823296538030263e-05,0.7711466174376639,0.4189379717174329
65,0.16102105143823123,0.062230280355403296,3.6783743038732176e-05,0.78125,0.4125939858587165
66,0.15992152220324465,0.062218057874001954,3.740518351198836e-05,0.7786654171190763,0.40390037627596603
67,0.1682065858652717,0.0619352877532181,4.1559870983052716e-05,0.7678571437534533,0.4527725577354431
68,0.16154195133008456,0.06192217865272572,3.4594061234154074e-05,0.7629229332271376,0.4064849630782479
69,0.15985736564586037,0.06220171443725887,3.4430868756891486e-05,0.7753759434348658,0.3999060157098268
70,0.15546139761021263,0.0629444363477983,4.3692348227571196e-05,0.7704417329085501,0.3620770683414058
71,0.1616025723909077,0.06240845785329217,3.5171178990965833e-05,0.7544642875069066,0.4107142875069066
72,0.16693481175523056,0.062041004433443674,3.4940248233875825e-05,0.78125,0.45230263157894735
73,0.15738549671675028,0.062835391218725,3.419677511230571e-05,0.7704417329085501,0.39591165592795924
74,0.16080403092660403,0.062360107702644246,4.221994200442599e-05,0.7586936103670221,0.3966165420256163
75,0.16221798799539866,0.0623036648489927,3.477012703450256e-05,0.7671522592243395,0.43632518931439046
76,0.1641720352988494,0.0634216634850753,3.693684639553172e-05,0.7619830840512326,0.42974624194596944
77,0.15881379027115672,0.062491320857876224,3.6960459702210135e-05,0.7671522592243395,0.40178571563017995
78,0.16799377610808924,0.06306527770663563,3.378741330619194e-05,0.7720864697506553,0.44854323487532766
79,0.1644530978642012,0.06301013556750197,3.390327114366779e-05,0.7662124069113481,0.42974624194596944
80,0.15614127093239835,0.06225498785313807,3.396804942512015e-05,0.7678571437534533,0.3843984980332224
81,0.16122001017394819,0.062362126221782284,3.46693128018447e-05,0.7737312065927606,0.41141917360456365
82,0.15621957496592873,0.061458716659169445,3.436263518539674e-05,0.7737312065927606,0.37687969992035314
83,0.1649115054230941,0.062133906115042534,3.374656676226694e-05,0.7737312065927606,0.4137687973285976
84,0.16558996862486788,0.06365510684094931,3.4115476075002284e-05,0.7678571437534533,0.42316729457754837
85,0.16294780138291812,0.06242551772218002,3.4302344446539214e-05,0.7678571437534533,0.4107142875069066
86,0.163200255287321,0.061829136390435066,3.3873468366532745e-05,0.7796052631578947,0.4311560157098268
87,0.15840849515638852,0.06227803367533182,3.419065102973132e-05,0.7502349630782479,0.3923872183812292
88,0.15953505117642253,0.06223683843487188,3.409868321269689e-05,0.7737312065927606,0.4001409787880747
89,0.16063675205958516,0.06316031652845834,3.478620998832508e-05,0.7737312065927606,0.4107142875069066
90,0.16427623362917648,0.061707565070767155,4.16056969027666e-05,0.7561090243490118,0.40789473684210525
91,0.16011960412326612,0.062057321597086754,3.433801109502766e-05,0.7796052631578947,0.4125939858587165
92,0.16124553390239416,0.062241505635412114,3.440293556578629e-05,0.7678571437534533,0.39497180518351105
93,0.16150789198122525,0.06258383903064225,3.477296113966364e-05,0.7737312065927606,0.4137687973285976
94,0.15818974218870463,0.06337967867913999,3.4135403917676545e-05,0.7678571437534533,0.37359022623614263
95,0.15800498739669197,0.06333565300232485,3.506112998844688e-05,0.7796052631578947,0.38862782089333786
96,0.16517788603117592,0.06185250709715642,3.428160124186481e-05,0.7678571437534533,0.4313909787880747
97,0.1619430074566289,0.06281345710158348,3.4215443568092796e-05,0.7737312065927606,0.4229323314993005
98,0.16064994350859993,0.06267071142792702,3.36628602506033e-05,0.7796052631578947,0.4156484980332224
99,0.1631204195712742,0.06330114426581483,3.50481615034943e-05,0.7678571437534533,0.42739661743766383
100,0.16779019958094546,0.06280230711165227,3.3964524893810066e-05,0.7678571437534533,0.4504229332271375
101,0.16368852242043144,0.06269592693761776,3.399576661123367e-05,0.7619830840512326,0.4370300769805908
102,0.15919858687802366,0.060633716026419086,3.437620714401802e-05,0.7678571437534533,0.40812969992035314
103,0.16281307214184812,0.0635052403729213,3.55287718919403e-05,0.7737312065927606,0.41964285781509
104,0.1631223096659309,0.06164919153640145,3.40204017591436e-05,0.7737312065927606,0.425516919085854
105,0.1618761232024745,0.06343428555287813,3.404517361846765e-05,0.7737312065927606,0.41165413668281153
106,0.15690871837892031,0.06185778955879964,3.389467124897668e-05,0.7737312065927606,0.38510338413087947
107,0.15969043656399376,0.06424658000469208,3.427425269221299e-05,0.7678571437534533,0.425516919085854
108,0.16360310425883845,0.06205636125646139,3.560251183156843e-05,0.7737312065927606,0.4245770683414058
109,0.16242506394260808,0.06315358786990768,3.3730138607336956e-05,0.7619830840512326,0.39591165592795924
110,0.16398915334751732,0.06147290491744092,3.401863978069741e-05,0.7737312065927606,0.4100093998407063
111,0.16826659597848592,0.06205062764255624,3.3821727260817025e-05,0.7678571437534533,0.43280075255193207
112,0.1616241892701701,0.06249642725053586,3.428843233689948e-05,0.7678571437534533,0.4130639104466689
113,0.1553911492228508,0.06271498826773543,3.3872660878842e-05,0.7796052631578947,0.3644266920654397
114,0.17112264115559428,0.06315635066283376,3.391912449794625e-05,0.7561090243490118,0.4464285750138132
115,0.15904600996720164,0.06351518062384505,3.440593529471938e-05,0.7737312065927606,0.3818139104466689
116,0.1613470998249556,0.06271841278985928,3.401343550840944e-05,0.7796052631578947,0.41635338413087947
117,0.1625058478430698,0.06184650800730053,3.3671529153204906e-05,0.7678571437534533,0.3902725577354431
118,0.16074996559243454,0.06359268273962171,3.388607614109979e-05,0.7678571437534533,0.40883458680228185
119,0.16113189568645075,0.06225094630530006,3.510783316366877e-05,0.7796052631578947,0.42316729457754837
120,0.15781382863458834,0.06336044873061933,3.38505944551128e-05,0.7678571437534533,0.3876879717174329
121,0.16190814187652186,0.06242828090724192,3.390397016214832e-05,0.7619830840512326,0.4156484980332224
122,0.16205211611170517,0.06176195568160007,3.419210981136482e-05,0.7678571437534533,0.4123590243490119
123,0.16039267652913144,0.06233121376288565,3.385944608836373e-05,0.7678571437534533,0.4064849630782479
124,0.16218924679254232,0.06264479536759227,3.434787791583834e-05,0.7678571437534533,0.4104793236443871
125,0.1601876349825608,0.06271822593714062,3.6434926163278045e-05,0.7737312065927606,0.40883458680228185
126,0.15875007682725004,0.06306691526582367,3.382258824115668e-05,0.7678571437534533,0.4074248138226961
127,0.15276841623218437,0.06272760151248229,3.395891728455593e-05,0.7796052631578947,0.37265037627596603
128,0.16142944991588593,0.06251521898727667,3.362649787157735e-05,0.7678571437534533,0.40413534013848557
129,0.1679297175846602,0.06167008472900642,3.3891775633252875e-05,0.7678571437534533,0.4421992490166112
130,0.16749556284201772,0.06223620062595919,3.423552765238319e-05,0.7737312065927606,0.46193609112187434
131,0.16354574812086006,0.06158111499328362,3.386219233154981e-05,0.7678571437534533,0.4222274454016435
132,0.16009979028450816,0.062173785151619664,3.473685501376167e-05,0.7737312065927606,0.397321428907545
133,0.1605161201012762,0.06265307845253694,3.488485823541659e-05,0.7561090243490118,0.40155075255193207
134,0.1638069784170703,0.06412201139487718,3.3795166066403526e-05,0.7796052631578947,0.42622180518351105
135,0.15994470213588916,0.0624895335028046,3.41262667509574e-05,0.7796052631578947,0.40178571563017995
136,0.16324798527516818,0.06208648611056177,3.4052769335271716e-05,0.7619830840512326,0.43045112961216975
137,0.15881320912587016,0.06262657673735368,3.442380779903799e-05,0.7796052631578947,0.4064849630782479
138,0.15943219316633125,0.06287440579188497,3.5366338148665623e-05,0.7737312065927606,0.4156484980332224
139,0.1685565804180346,0.06225722871328655,3.521077422575265e-05,0.7737312065927606,0.43796992615649577
140,0.1584040867654901,0.062014587027461904,3.38571806327979e-05,0.7737312065927606,0.3843984980332224
141,0.16567429037470566,0.06213946522850739,3.397085344515386e-05,0.7678571437534533,0.4445488735249168
142,0.16094402812029185,0.06294624625067961,3.4625252690028374e-05,0.7502349630782479,0.39003759465719523
143,0.15767978994469894,0.06264877809505713,3.409082927119973e-05,0.7737312065927606,0.40484022623614263
144,0.1627135245423568,0.06200909908664854,3.4014237682736404e-05,0.7737312065927606,0.4156484980332224
145,0.16265460927235453,0.06343859434127808,3.436228634631047e-05,0.7737312065927606,0.43632518931439046
146,0.1587415298348979,0.06331094354391098,3.411622540290026e-05,0.7678571437534533,0.3930921052631579
147,0.16684810111397191,0.06225570565775821,3.487116871263808e-05,0.7678571437534533,0.44877819638503225
148,0.16622195667342135,0.06176838788547014,4.278794423091887e-05,0.7678571437534533,0.44619361036702204
149,0.1590380958820644,0.06150793891988302,3.382315634026829e-05,0.7737312065927606,0.39403195522333445
150,0.1608564500745974,0.06231174774860081,3.380121569008272e-05,0.7678571437534533,0.4264567682617589
151,0.1532679247228723,0.06219746192034922,4.248864441155762e-05,0.7737312065927606,0.3834586472887742
152,0.16615568101406097,0.061578541013755296,4.178991148843412e-05,0.7678571437534533,0.43796992615649577
153,0.16306208701510178,0.06273078193005763,3.399471825105138e-05,0.7737312065927606,0.43303571563017995
154,0.16905280869258077,0.06265046369088323,3.4286253618407305e-05,0.7737312065927606,0.4602913542797691
155,0.15663601379645498,0.06257238376297448,3.463225084487931e-05,0.7737312065927606,0.38604323487532766
156,0.16172386862729726,0.06210269406437874,3.425256952476431e-05,0.7619830840512326,0.4156484980332224
157,0.1667511816087522,0.06207128849468733,3.3772254195546815e-05,0.7619830840512326,0.4468984980332224
158,0.16002047061920166,0.06120918769585459,3.3839415496722246e-05,0.7796052631578947,0.40812969992035314
159,0.16024092545634822,0.06227280846551845,3.4564483102210366e-05,0.7737312065927606,0.4102443644874974
160,0.16401197173093496,0.062063043250849374,3.411104894200291e-05,0.7737312065927606,0.4257518805955586
161,0.15850239207870082,0.06246140109081017,3.3662101941445144e-05,0.7678571437534533,0.415883459542927
162,0.16071931155104385,0.06309986722312476,3.391381998976852e-05,0.7619830840512326,0.41987782089333786
163,0.16245200681058983,0.061738097157917525,3.39213637696383e-05,0.7678571437534533,0.42058270855953817
164,0.16058817976399473,0.06293375241129022,3.422417548312009e-05,0.7737312065927606,0.42058270855953817
165,0.15963535246096158,0.0622723157468595,3.3955838549254146e-05,0.7737312065927606,0.3933270683414058
166,0.16804813083849454,0.06364308630949572,3.4923295396239205e-05,0.7619830840512326,0.44619361036702204
167,0.16438640418805575,0.062434316857864984,3.3798921298224936e-05,0.7737312065927606,0.4370300769805908
168,0.16621226621301552,0.06299519558486186,3.3897387454903526e-05,0.7678571437534533,0.43843984996017654
169,0.16615710603563408,0.062205577171162554,4.0331206707234836e-05,0.7737312065927606,0.4339755648060849
170,0.15846213110183416,0.06281081136119993,3.4104377463288406e-05,0.7737312065927606,0.38416353417070287
171,0.15372097962781003,0.061112906391683375,3.4131823691783016e-05,0.7737312065927606,0.3742951131180713
172,0.16653340741207726,0.06191721284075787,3.715794719028054e-05,0.7796052631578947,0.4494830840512326
173,0.15881143745623136,0.061377719044685364,3.4154599617115886e-05,0.7678571437534533,0.3794642875069066
174,0.1625798125016062,0.06278626640376292,3.388943109951613e-05,0.7619830840512326,0.4245770683414058
175,0.16088047545207174,0.06313887258109294,3.509082068232697e-05,0.7678571437534533,0.39920112961216975
176,0.16471936828211733,0.061698144595873985,3.41805116955871e-05,0.7737312065927606,0.42387218224374873
177,0.16158513332668104,0.06218926255640231,3.374596254664204e-05,0.7796052631578947,0.42058270855953817
178,0.1673491761872643,0.06117090465206849,3.385086419209409e-05,0.7737312065927606,0.44266917360456365
179,0.15917857383426867,0.06216940636697568,3.389922238439842e-05,0.7796052631578947,0.41729323487532766
180,0.15542469212883397,0.0622468418196628,3.378438278607638e-05,0.7619830840512326,0.3752349630782479
181,0.164980779352941,0.061642371706272424,3.3965619303145154e-05,0.7619830840512326,0.42622180518351105
182,0.16419180600266708,0.06226576727471853,3.405451862866022e-05,0.7737312065927606,0.43209586645427506
183,0.15801231876799934,0.06335217642940973,3.399692219605449e-05,0.7678571437534533,0.39497180518351105
184,0.16825182030075475,0.06249192690378741,4.2566624726628344e-05,0.7737312065927606,0.4600563927700645
185,0.15916883161193446,0.06234548652642652,3.404008044813772e-05,0.7737312065927606,0.4057800769805908
186,0.16870311765294327,0.06253467225714733,3.409797354355473e-05,0.7678571437534533,0.4725093998407063
187,0.1664954329791822,0.06214029596824395,3.378837147082729e-05,0.7737312065927606,0.4386748138226961
188,0.16016177362517306,0.06217284461385325,3.385630830770855e-05,0.7678571437534533,0.4191729332271375
189,0.1608245772750754,0.06209651988587881,3.4418966654476735e-05,0.7737312065927606,0.41987782089333786
190,0.15893170159114034,0.06272754053536214,3.37160266362365e-05,0.7796052631578947,0.41400376119111715
191,0.16712791198178342,0.06272556809218306,3.392812863909823e-05,0.7737312065927606,0.4600563927700645
192,0.16648306658393458,0.06326316453908619,3.660459687556508e-05,0.7737312065927606,0.45206767006924276
193,0.16372368210240415,0.062195945335061925,3.41419883960426e-05,0.7737312065927606,0.41987782089333786
194,0.16522703515855888,0.06241019501497871,3.4433644223578374e-05,0.7796052631578947,0.4412593998407063
195,0.16790630629188136,0.06130030045383855,3.3817397156541885e-05,0.7678571437534533,0.4652255648060849
196,0.16168817015070663,0.06293953621858045,3.418867680394262e-05,0.7796052631578947,0.3935620314196536
197,0.1591453293436452,0.06183796395596705,3.4298739161673244e-05,0.7561090243490118,0.4074248138226961
198,0.1587657951994946,0.06254019000028309,3.4959714244714156e-05,0.7619830840512326,0.4001409787880747
199,0.15745792733995537,0.06251360221128714,3.3814482920110766e-05,0.7678571437534533,0.37593984996017654
200,0.15742171438116775,0.0622283188920272,3.398855024945653e-05,0.7678571437534533,0.3956766920654397
201,0.16335375293305046,0.06152152681821271,3.47439060868438e-05,0.7796052631578947,0.43515037627596603
202,0.1626349444452085,0.06249122184358145,3.392866016694921e-05,0.7737312065927606,0.42716165592795924
203,0.15756945468877492,0.06316896920141421,3.45291753929862e-05,0.7737312065927606,0.4024906032963803
204,0.16647503093669289,0.06171808529057001,3.453162839593317e-05,0.7678571437534533,0.4530075223822343
205,0.16058722452113502,0.06223318118013834,3.399449068590337e-05,0.7737312065927606,0.41165413668281153
206,0.16118124127388,0.06231891579533878,3.367261479070294e-05,0.7737312065927606,0.4189379717174329
207,0.16381481681999407,0.06192400404497197,3.489535940484769e-05,0.7737312065927606,0.4412593998407063
208,0.1628217124625256,0.0625815217040087,3.538901168404233e-05,0.7678571437534533,0.42316729457754837
209,0.16157928501304827,0.06243893876671791,3.423332937975494e-05,0.7678571437534533,0.41964285781509
210,0.16347229088607587,0.06311515640271337,3.4026522993563525e-05,0.7678571437534533,0.41658834720912735
211,0.16785987662641624,0.06368540325447132,3.401443212313001e-05,0.7796052631578947,0.45864661743766383
212,0.1588651075174934,0.06314485069168241,3.5034005242395274e-05,0.7737312065927606,0.40437030164819016
213,0.16161863780335375,0.06255641089458215,3.3959373132874084e-05,0.7561090243490118,0.4257518805955586
214,0.16078180074691772,0.06289015337824821,4.261180148253181e-05,0.7737312065927606,0.4097744367624584
215,0.1639096548682765,0.06267768066180379,3.417210954419141e-05,0.7737312065927606,0.4344454893940373
216,0.16355369043977638,0.06321627901572931,3.409105181019282e-05,0.7678571437534533,0.4147086472887742
217,0.15539574877996193,0.06255146096411504,3.4234757214634505e-05,0.7678571437534533,0.3980263157894737
218,0.1594760653219725,0.061486081073158665,3.3814263037799575e-05,0.7678571437534533,0.41494361036702204
219,0.15627206156128332,0.06136215066439227,3.393639077617799e-05,0.7678571437534533,0.37030075255193207
220,0.17118985323529495,0.06271458887740185,3.380892973693431e-05,0.7619830840512326,0.4725093998407063
221,0.15886233041160985,0.06316458571114038,3.3774567279914136e-05,0.7619830840512326,0.3876879717174329
222,0.16065028780385068,0.06234265295298476,3.485477751191387e-05,0.7678571437534533,0.41423872270082174
223,0.15835355535933845,0.061659531765862516,3.3814729417109014e-05,0.7737312065927606,0.4057800769805908
224,0.15970069248425334,0.061924100706451816,3.407609165151371e-05,0.7678571437534533,0.3876879717174329
225,0.1613888818966715,0.06223090247888314,3.385578381647448e-05,0.7737312065927606,0.41400376119111715
226,0.16166819475199046,0.06264921963999145,3.4153170513730546e-05,0.7619830840512326,0.4215225577354431
227,0.15939247843466306,0.06301834904833843,3.382336628993997e-05,0.7678571437534533,0.39826127886772156
228,0.15902742155288396,0.06250938282985437,3.377639747046296e-05,0.7737312065927606,0.41212406048649236
229,0.154934203938434,0.06237493102487765,3.4200559591562e-05,0.7678571437534533,0.38510338413087947
230,0.16276718597663076,0.06214713266021327,3.4030502990246626e-05,0.7678571437534533,0.41400376119111715
231,0.16656971369919024,0.06167922070936153,3.3641913630258625e-05,0.7737312065927606,0.4534774454016435
232,0.15932133323267886,0.061401708933867906,3.3883658895655045e-05,0.7561090243490118,0.3890977446970187
233,0.15550848606385684,0.062242314611610616,3.370679512140908e-05,0.7737312065927606,0.37030075255193207
234,0.16030370287205042,0.062005957882655297,3.387395882351771e-05,0.7619830840512326,0.4006109025917555
235,0.16508476828273974,0.06247583796319209,3.385292862539676e-05,0.7619830840512326,0.4372650384902954
236,0.15878566942716899,0.06327380416424651,3.3841275341585154e-05,0.7678571437534533,0.3933270683414058
237,0.16659786120841377,0.06289093823809373,3.391670069456603e-05,0.7636278208933378,0.439614662998601
238,0.16477303755910774,0.06090734506908216,3.3788638263917836e-05,0.7695018805955586,0.4215225577354431
239,0.16495140367432645,0.06232911701265134,3.385694988441843e-05,0.7753759434348658,0.43937969992035314
240,0.16292675466913925,0.06187943976960684,3.421697127985106e-05,0.7753759434348658,0.40906955066480133
241,0.15336593201285914,0.06321823910663002,3.374816548641416e-05,0.7695018805955586,0.377114662998601
242,0.1617136056485929,0.06150759227181736,3.432580936197681e-05,0.78125,0.42387218224374873
243,0.15674674746237302,0.06263696755233564,3.7643982977897394e-05,0.7695018805955586,0.38533834720912735
244,0.16390867452872426,0.06266852036902779,3.553517542872884e-05,0.7636278208933378,0.4412593998407063
245,0.1648327786671488,0.06310285569021576,4.381255796129393e-05,0.7577537611911171,0.4189379717174329
246,0.1636905129018583,0.06252970997440188,3.3779577279346995e-05,0.78125,0.4344454893940373
247,0.16463280351538406,0.061973699809689274,3.420895408405493e-05,0.7695018805955586,0.43280075255193207
248,0.1596549678789942,0.06206132961731208,3.383831206424235e-05,0.7753759434348658,0.3963815789473684
249,0.15825057500287107,0.06335930800751637,3.387584645583717e-05,0.7695018805955586,0.41400376119111715
250,0.16232146009018547,0.06212784153850455,3.3910966091130636e-05,0.7753759434348658,0.41635338413087947
251,0.162078174321275,0.06258851485817056,3.405972926741111e-05,0.7695018805955586,0.42387218224374873
252,0.16362941500387693,0.06385063242755439,3.41335238963917e-05,0.7636278208933378,0.42951127886772156
253,0.16141257395869807,0.06193236477280918,3.381167200706458e-05,0.7695018805955586,0.4215225577354431
254,0.16180650576164848,0.061633931570931486,3.434207040922238e-05,0.7753759434348658,0.42058270855953817
255,0.16219684246339297,0.06234028366835494,3.4622025611353914e-05,0.7695018805955586,0.4222274454016435
256,0.15996698250896052,0.06204645806237271,3.369148822984196e-05,0.7753759434348658,0.41423872270082174
257,0.16173810472613886,0.062195413402820886,3.3798826686841877e-05,0.78125,0.39826127886772156
258,0.15862268680020383,0.0630137606670982,3.413678634962324e-05,0.7695018805955586,0.377114662998601
259,0.16578323903836703,0.0625092726396887,3.409017618220165e-05,0.7695018805955586,0.43538534013848557
260,0.16573819282807803,0.06265216869743247,3.381614045027067e-05,0.7753759434348658,0.4337406032963803
261,0.16602639461818494,0.06251452647541698,3.380699189093368e-05,0.7695018805955586,0.45253759465719523
262,0.16656887844989174,0.06242776779752029,3.451005472685976e-05,0.7695018805955586,0.4405545121745059
263,0.1647949030524806,0.06265290277568918,3.42199966421743e-05,0.7695018805955586,0.4468984980332224
264,0.15659729430550023,0.06238783758721853,3.389446912574625e-05,0.78125,0.3966165420256163
265,0.1628633761092236,0.06288708158229527,3.406686477989608e-05,0.7753759434348658,0.4288063927700645
266,0.15642123708599492,0.061982782067436924,3.3638151774683044e-05,0.7753759434348658,0.3975563927700645
267,0.1592762070266824,0.06351634997286294,3.4525801813862544e-05,0.7577537611911171,0.3916823314993005
268,0.15775238448067716,0.0627081721628967,3.397702159035314e-05,0.7753759434348658,0.39262218224374873
269,0.16805943454566755,0.06305392027685516,3.4415592117990234e-05,0.78125,0.45794173290855006
270,0.16512536453573326,0.06304970560105223,3.380190326807726e-05,0.78125,0.4318609025917555
271,0.16227248154188456,0.06240263502848776,3.4845455143352555e-05,0.7695018805955586,0.41729323487532766
272,0.1612803618374624,0.06242710900934119,3.432941388095251e-05,0.7695018805955586,0.38933270855953817
273,0.16408502192873703,0.061146980249568036,3.474562287776376e-05,0.7695018805955586,0.4156484980332224
274,0.1658842759697061,0.06250858600986631,3.537170222874633e-05,0.7636278208933378,0.42951127886772156
275,0.15871592689501612,0.06194065903362475,3.4367605526073786e-05,0.7753759434348658,0.3999060157098268
276,0.1607092156221992,0.06175913936213443,3.3743657695595175e-05,0.7695018805955586,0.4024906032963803
277,0.1620052605867386,0.062496947222634366,3.388724350148359e-05,0.7695018805955586,0.41165413668281153
278,0.16038838970033745,0.0634818990763865,3.4156867849033966e-05,0.7695018805955586,0.42316729457754837
279,0.16315626470666184,0.06287776463125881,3.5031977356419175e-05,0.7695018805955586,0.42951127886772156
280,0.16378579484788994,0.06225698715762088,3.3970019629984895e-05,0.7695018805955586,0.42128759465719523
281,0.1573595236006536,0.06297890606679414,3.395758544923554e-05,0.78125,0.39074248153912394
282,0.16068074813014582,0.06214633133066328,3.4173252204613835e-05,0.7636278208933378,0.3966165420256163
283,0.1621895620697423,0.061366247699448935,3.422164701604695e-05,0.7753759434348658,0.41729323487532766
284,0.16401488059445432,0.06279631253135831,3.401174399186857e-05,0.7753759434348658,0.4313909787880747
